household_id,county_fips,hh_size,income_usd,housing_type,created_at_utc
fe2c2e3e-a94c-4cff-b973-f497687ada12,53033,1,74153,Other,2026-02-17 22:45:50+00:00
8d213a7f-46a2-4656-8486-790d3bd68a01,53033,2,72239,Townhome,2026-02-17 22:45:50+00:00
56886704-0812-48a9-bd5a-283a7053dfa8,53033,1,183948,Other,2026-02-17 22:45:50+00:00
8ec7c6d1-c1c9-437b-b242-350e7bea1f8b,53033,1,79597,Apartment,2026-02-17 22:45:50+00:00
3214700e-1fb9-44c8-a7cd-d5d356ea382b,53033,2,73806,SFH,2026-02-17 22:45:50+00:00
145f4f91-2dbf-405f-b803-824813847374,53033,2,128129,SFH,2026-02-17 22:45:50+00:00
a32aef6e-26e6-4017-88f1-bf983ef464fb,53033,3,151439,Mobile,2026-02-17 22:45:50+00:00
5026cc23-ab97-4b70-ac7b-f8ed49334ac8,53033,4,107573,Townhome,2026-02-17 22:45:50+00:00
056a4247-8558-457a-b622-275963b4a6a5,53033,1,115351,SFH,2026-02-17 22:45:50+00:00
1d430298-3d8d-4bba-bf3c-ca19f0f62415,53033,3,71352,Other,2026-02-17 22:45:50+00:00
6960b1a3-8cb7-4e4a-b03c-0f56e834aea7,53033,1,138191,Townhome,2026-02-17 22:45:50+00:00
a10d28d0-3d14-422f-a1b6-7b6047b246e4,53033,1,183104,Townhome,2026-02-17 22:45:50+00:00
958e56dc-dab5-4c05-a131-532147dbc4fb,53033,4,84410,Mobile,2026-02-17 22:45:50+00:00
b0fd2e35-4f2a-4991-bdaf-632efc1c7e36,53033,2,114554,Townhome,2026-02-17 22:45:50+00:00
7237c628-2991-4ad4-8473-44c2cc58df10,53033,1,42226,Mobile,2026-02-17 22:45:50+00:00
e45a9803-17c1-477e-8366-45c456d4d48d,53033,3,63479,Apartment,2026-02-17 22:45:50+00:00
99030087-67d7-46b7-afaa-fd72ea7ee4de,53033,1,107606,SFH,2026-02-17 22:45:50+00:00
3a95bf4e-865d-4302-8caa-438dcbd84997,53033,1,133712,Other,2026-02-17 22:45:50+00:00
612fa1ba-76b9-447d-833d-a0a95bed3973,53033,3,113678,SFH,2026-02-17 22:45:50+00:00
ff93294f-4d2d-42dd-b165-4e06bd9dc86b,53033,4,87149,Townhome,2026-02-17 22:45:50+00:00
905b9812-95e8-4e48-98de-414f393e56a9,53033,1,135208,Townhome,2026-02-17 22:45:50+00:00
b23e5086-6e67-4c62-96e6-9ed3a2ca0193,53033,1,159476,Mobile,2026-02-17 22:45:50+00:00
df66b677-8c69-49ef-9ed3-31b97fdf697f,53033,1,110981,SFH,2026-02-17 22:45:50+00:00
90defb9d-7694-48ac-8ce0-e57af160a934,53033,3,101570,Single Family,2026-02-17 22:45:50+00:00
60752045-1629-43c2-9614-b9b889e239cc,53033,1,-108245,Other,2026-02-17 22:45:50+00:00
68712fd9-78e0-4820-84ce-d36b86a92d0e,53033,2,131929,Other,2026-02-17 22:45:50+00:00
fdf6138e-7ed8-41a1-9e40-c64b807722a7,53033,2,136835,Apartment,2026-02-17 22:45:50+00:00
509677fc-5890-45ff-a640-13ed145a7f3e,53033,1,137266,Townhome,2026-02-17 22:45:50+00:00
dfe31d28-752e-46be-aaa4-20a9d9be20c2,53033,1,149327,Townhome,2026-02-17 22:45:50+00:00
6d6faa63-9ce0-4e28-8683-a5e1293dd91a,53033,3,37820,Townhome,2026-02-17 22:45:50+00:00
ddd69bbb-a904-473a-9190-1fc7f42210bd,53033,1,49209,Mobile,2026-02-17 22:45:50+00:00
62f4c042-5315-4042-8c2a-4cc46088c005,53033,2,89909,Other,2026-02-17 22:45:50+00:00
521fc3fe-74b3-4b61-8a59-cb495f51f511,53033,2,64149,Other,2026-02-17 22:45:50+00:00
c8a5cb1a-58fe-486c-9f70-1b3ed596b229,53033,2,106212,Mobile,2026-02-17 22:45:50+00:00
df705062-d0d1-4aa5-8f11-3d682315c724,53033,3,143092,Other,2026-02-17 22:45:50+00:00
1156653e-aab4-49b9-b23b-b3f986de621c,53033,1,82754,Apartment,2026-02-17 22:45:50+00:00
07682b07-f54d-4cd3-8fe6-1d99e9ea540b,53033,1,87348,SFH,2026-02-17 22:45:50+00:00
c9af3214-4b75-4858-b158-88567374e466,53033,2,136160,SFH,2026-02-17 22:45:50+00:00
203fe647-549a-4abf-8ed7-6fe14744008c,53033,2,90098,Single Family,2026-02-17 22:45:50+00:00
e7d4a5f1-ed56-4426-8e5c-ebd7975dec13,53033,2,157574,Mobile,2026-02-17 22:45:50+00:00
baec1f67-5452-44de-97fb-446b40d0009a,53033,2,86303,SFH,2026-02-17 22:45:50+00:00
d2d04d80-bbeb-4ccf-b800-03e20eacea8c,53033,2,39587,Other,2026-02-17 22:45:50+00:00
c2a964f4-b8ed-4ea1-bd86-b7fcba80bc97,53033,1,98243,SFH,2026-02-17 22:45:50+00:00
8176fe7b-e68b-456a-a0d1-6b7b446f9cbe,53033,3,142900,Other,2026-02-17 22:45:50+00:00
026a093e-3f1b-465c-97f9-bb600c8d3bb2,53033,1,-102374,Mobile,2026-02-17 22:45:50+00:00
fecc8dfe-a137-4b22-8212-c51fb9fc76b6,53033,1,141836,Mobile,2026-02-17 22:45:50+00:00
3f28b440-caec-45c0-906a-eee721c468fa,53033,1,137568,Other,2026-02-17 22:45:50+00:00
fe332868-07cf-4e32-9414-be6db758cd70,53033,2,102230,SFH,2026-02-17 22:45:50+00:00
9e1131ec-63aa-4046-b6d1-ea70697c2b8b,53033,4,109358,Apartment,2026-02-17 22:45:50+00:00
cd4676c7-b32e-4f95-859c-63dacd908bdf,53033,1,188955,Apartment,2026-02-17 22:45:50+00:00
f8dba83a-cadd-4f85-b15a-3d213bb720f6,53033,2,111425,Other,2026-02-17 22:45:50+00:00
b4704d3a-522d-4a6e-84dd-48298e9fdb1e,53033,2,53888,Single Family,2026-02-17 22:45:50+00:00
1da4b06b-fd66-4a4a-9c03-cc2fe371d3c5,53033,2,82059,SFH,2026-02-17 22:45:50+00:00
24fac424-b981-44ad-804d-e97578f2c0f7,53033,3,104847,Other,2026-02-17 22:45:50+00:00
97c11629-ba0e-4374-a905-6e0aef8aa1e4,53033,3,115026,SFH,2026-02-17 22:45:50+00:00
9557acbf-41e2-48b0-be48-2b50401c127b,53033,2,112007,SFH,2026-02-17 22:45:50+00:00
40627aba-d1cf-435f-9236-f1c24bcbbc81,53033,3,99257,Townhome,2026-02-17 22:45:50+00:00
0fa2fe3b-b6c2-441e-999a-7f0c480f386e,53033,2,103996,Townhome,2026-02-17 22:45:50+00:00
3b4e19ad-2a11-44f0-b52c-7faf39fdbd07,53033,2,124612,Other,2026-02-17 22:45:50+00:00
10caf74b-3076-40af-9fa4-edb83c845495,53033,2,101106,Townhome,2026-02-17 22:45:50+00:00
1b750bdc-8229-439c-a569-57e15530f942,53033,1,77247,SFH,2026-02-17 22:45:50+00:00
f2cf7f75-e536-4084-b4a3-652ceffd497c,53033,1,85645,Other,2026-02-17 22:45:50+00:00
73ec4fdf-756f-4db8-b4a6-f286bdab325c,53033,3,188980,Other,2026-02-17 22:45:50+00:00
af482679-7a68-4262-b794-d3b92f9ae840,53033,3,122550,Apartment,2026-02-17 22:45:50+00:00
c823338c-c670-4b3f-9888-5c5816e3f796,53033,3,11996,Other,2026-02-17 22:45:50+00:00
8720f62a-6adc-4137-8e21-d1f9c1c64794,53033,2,68458,Mobile,2026-02-17 22:45:50+00:00
29d1bd0c-5e19-4156-9461-3ed6450322bb,53033,2,105223,Mobile,2026-02-17 22:45:50+00:00
bd3043eb-b581-46a5-a9df-d4b7661e47c7,53033,2,156760,Apartment,2026-02-17 22:45:50+00:00
71e3a104-2ada-4b4d-bf38-74ad57cdd16c,53033,2,80846,Mobile,2026-02-17 22:45:50+00:00
a07f5365-0d70-4d6d-a3f9-035b535629df,53033,2,86041,Townhome,2026-02-17 22:45:50+00:00
97b6a1b5-5f42-47c8-89f8-2efdfa799b72,53033,1,110907,SFH,2026-02-17 22:45:50+00:00
60221c17-0f75-4307-8e07-893d6f5a6651,53033,1,116240,Other,2026-02-17 22:45:50+00:00
07d74090-2239-4f31-bd08-8a34322ac0da,53033,2,41890,Townhome,2026-02-17 22:45:50+00:00
ece28df7-4273-469a-9b1a-230e6b7e4028,53033,3,63682,SFH,2026-02-17 22:45:50+00:00
e2dc9f19-dd88-4815-b0b3-6be60bac3d68,53033,3,95148,Apartment,2026-02-17 22:45:50+00:00
aa7c873c-8684-45dd-aa06-d5cb7a851538,53033,2,96598,Apartment,2026-02-17 22:45:50+00:00
d0acaac8-cd86-43ac-bf14-14cdc6313069,53033,2,148040,Mobile,2026-02-17 22:45:50+00:00
8dd4b061-b4fc-44e8-9ab9-52fa5b4b89b9,53033,3,156270,Townhome,2026-02-17 22:45:50+00:00
ac23b125-5150-4b46-a5df-7e5353415335,53033,3,128199,Other,2026-02-17 22:45:50+00:00
abd78085-a18f-4e1c-83b8-7ab7522d3a59,53033,1,139089,SFH,2026-02-17 22:45:50+00:00
df9888ab-6439-404d-8231-d262a2b7343d,53033,1,96757,SFH,2026-02-17 22:45:50+00:00
2a20e3cc-4f24-4c74-8595-83b265d46763,53033,1,37106,Apartment,2026-02-17 22:45:50+00:00
f145b11c-0698-4054-9bcb-96b91f95e81d,53033,2,144341,SFH,2026-02-17 22:45:50+00:00
1f9ec779-bf44-42fd-a464-9270ac011568,53033,3,145592,Mobile,2026-02-17 22:45:50+00:00
fa8468b4-9759-43bd-8441-6c02c769d807,53033,1,88475,Townhome,2026-02-17 22:45:50+00:00
29457a9f-32e8-4585-9eaf-64a13c1ba8b7,53033,2,100752,Apartment,2026-02-17 22:45:50+00:00
6c70cab8-8d84-42af-9491-d6933afc6515,53033,1,133002,Apartment,2026-02-17 22:45:50+00:00
e07453e2-5031-4934-b4a6-258b15475607,53033,5,129471,Apartment,2026-02-17 22:45:50+00:00
ce544d3a-9390-46e7-8fba-ee7a95be6ecd,53033,1,22601,Apartment,2026-02-17 22:45:50+00:00
43eca562-689b-4a44-bbf7-5127709b67f2,53033,3,114442,Townhome,2026-02-17 22:45:50+00:00
b618df1e-7929-4dea-bd19-af5a1d3663dd,53033,3,50981,Apartment,2026-02-17 22:45:50+00:00
762608ad-e370-4a71-8202-c25ee8360003,53033,3,79038,Apartment,2026-02-17 22:45:50+00:00
e34dae83-b321-4246-83c5-0e162ee821d3,53033,2,59216,SFH,2026-02-17 22:45:50+00:00
d0e0acfc-f530-46de-a95d-5c7c14ccb166,53033,5,76451,Apartment,2026-02-17 22:45:50+00:00
63f3375b-37dc-4449-b59f-d32bc8d61183,53033,2,137553,SFH,2026-02-17 22:45:50+00:00
378146d9-919e-4b69-88e9-231c670ebe4f,53033,4,59867,SFH,2026-02-17 22:45:50+00:00
9beecdf4-3ca8-4e3b-88c6-99d8411e9da9,53033,1,88618,Townhome,2026-02-17 22:45:50+00:00
15cfd38c-7290-47ba-8c41-5b72952b6034,53033,3,124209,Other,2026-02-17 22:45:50+00:00
cfafb7d9-350b-4dbf-8738-b8237bb1a581,53033,3,122468,Townhome,2026-02-17 22:45:50+00:00
601cea1e-1cdd-4023-babd-2db585dc8905,53033,3,132252,Other,2026-02-17 22:45:50+00:00
7207b743-7345-4767-8fbd-3f2a33ab1aa2,53033,2,47993,Other,2026-02-17 22:45:50+00:00
c3319878-88b6-41f3-8fdf-550e10849e05,53033,1,163027,Other,2026-02-17 22:45:50+00:00
352c7b1b-7f46-42f0-b06c-6bf697a67f90,53033,2,28027,Single Family,2026-02-17 22:45:50+00:00
8d99fdf8-d6be-4331-aa9d-c46dd303c818,53033,2,28630,Mobile,2026-02-17 22:45:50+00:00
ed58a932-5af2-49cd-8584-57a6cef285a9,53033,4,30133,Townhome,2026-02-17 22:45:50+00:00
17c682db-510d-4ca1-95ab-332b7831224f,53033,2,124430,Mobile,2026-02-17 22:45:50+00:00
0e8edaad-7d1b-484d-a8cb-6de3e6ba2731,53033,3,55894,Single Family,2026-02-17 22:45:50+00:00
42ebf750-144f-427b-a5a9-55e967b5314f,53033,3,105799,Townhome,2026-02-17 22:45:50+00:00
ca2daf1b-207b-4075-83a3-83dc34f53df7,53033,3,119012,Townhome,2026-02-17 22:45:50+00:00
99242910-dc07-4514-81f9-029f79595649,53033,3,-122940,SFH,2026-02-17 22:45:50+00:00
1d3c8671-5b1a-49d9-983c-8dbbe36b124a,53033,1,57408,Townhome,2026-02-17 22:45:50+00:00
750fdc14-04b3-40e5-943d-ced4bcdbd190,53033,1,155296,Apartment,2026-02-17 22:45:50+00:00
fd45592c-ae97-464b-92ed-980eda1ce607,53033,1,45397,Other,2026-02-17 22:45:50+00:00
7a559438-44f2-46b8-a872-23fbe613dc1d,53033,4,72134,SFH,2026-02-17 22:45:50+00:00
be275482-d0d7-461c-8803-8ae6f6e3dca6,53033,5,54788,Townhome,2026-02-17 22:45:50+00:00
5e9d504c-bc85-482d-95e2-e484adcb96d1,53033,3,112722,Mobile,2026-02-17 22:45:50+00:00
7e282382-4d90-49f8-8f21-7eb75b336eec,53033,3,146130,Other,2026-02-17 22:45:50+00:00
8369ea3a-bf02-49bf-811b-d8e6776ac5db,53033,4,131433,SFH,2026-02-17 22:45:50+00:00
a705e0ac-2b37-42c0-a936-fc4f5d31a7e8,53033,3,159445,Other,2026-02-17 22:45:50+00:00
2058b3f4-be4d-4b5a-9668-4bbe0b1afe23,53033,1,77236,SFH,2026-02-17 22:45:50+00:00
54b553d7-3963-4309-9b84-f859a3f5b6f0,53033,2,125219,Townhome,2026-02-17 22:45:50+00:00
81ad077a-4c86-40bb-9fdf-9fb92ccc1024,53033,1,116450,Apartment,2026-02-17 22:45:50+00:00
e03249fc-a190-4528-bae2-15a2fd45c542,53033,2,-186368,SFH,2026-02-17 22:45:50+00:00
7f27be55-be1e-4049-8eb9-081031179bdf,53033,3,0,Other,2026-02-17 22:45:50+00:00
63d705d6-dd13-42e0-8ed3-622a00b3bd4a,53033,3,68120,Other,2026-02-17 22:45:50+00:00
f3839cef-8de9-46f9-8e5e-10fdf7f016f8,53033,3,122471,SFH,2026-02-17 22:45:50+00:00
4e97361b-36ab-4d03-b636-72df85a0007b,53033,3,47193,Apartment,2026-02-17 22:45:50+00:00
cfa747fa-9659-4ab5-a6c8-9b718bc3ae22,53033,1,51508,SFH,2026-02-17 22:45:50+00:00
8ad85fb4-1e0a-44f1-b03a-eb67df290950,53033,5,132237,Townhome,2026-02-17 22:45:50+00:00
163b4525-66ab-4e71-95a2-ccca37c33429,53033,2,85147,Apartment,2026-02-17 22:45:50+00:00
ab4f690b-5c56-4a83-bfb1-e3da0c40825f,53033,1,86776,Townhome,2026-02-17 22:45:50+00:00
1f7d8426-02a8-4019-bf0a-97a7a26da710,53033,3,123573,Mobile,2026-02-17 22:45:50+00:00
9e57f3ab-27b2-45a5-8262-2432c688fdb2,53033,2,62131,Mobile,2026-02-17 22:45:50+00:00
9368b7bd-a76c-4ceb-93ad-7e732d40ba77,53033,1,67518,SFH,2026-02-17 22:45:50+00:00
657ff2ca-c9cc-4028-b897-890883dd8b3d,53033,2,189185,Other,2026-02-17 22:45:50+00:00
ce5f2e91-205c-4c8e-973e-5cddd76f999b,53033,1,56242,Other,2026-02-17 22:45:50+00:00
4102d89b-dd20-43fb-8296-051cb7513163,53033,2,113073,Other,2026-02-17 22:45:50+00:00
8e3337c1-f87c-47ce-9d89-38d72fdec7f3,53033,1,105374,Other,2026-02-17 22:45:50+00:00
c0ee43dc-0f2d-4a2d-a27c-95445c39b48b,53033,1,53806,Mobile,2026-02-17 22:45:50+00:00
6526ce7d-785e-4328-8e69-05b0d623e205,53033,1,143653,Townhome,2026-02-17 22:45:50+00:00
fca4c96e-a08d-4493-a9d1-fc902cbdc5b8,53033,1,143460,Apartment,2026-02-17 22:45:50+00:00
b166261d-b815-4ea6-9501-c50eadf868cb,53033,2,54152,Townhome,2026-02-17 22:45:50+00:00
ba841c98-1f94-4b92-bd31-0d3d56edc3c8,53033,2,102830,Other,2026-02-17 22:45:50+00:00
667bd671-c1f7-48b8-b764-092eb96a1511,53033,2,129965,Townhome,2026-02-17 22:45:50+00:00
e4072111-64ae-4a3e-8d14-f323f79e2439,53033,1,39595,SFH,2026-02-17 22:45:50+00:00
82c3dd89-0076-4017-ad05-e79cea155358,53033,2,109794,Townhome,2026-02-17 22:45:50+00:00
9d7bf358-8820-4a7a-9f2d-5b8eab3bceac,53033,1,69453,Mobile,2026-02-17 22:45:50+00:00
986efea6-4ec4-46b0-ad86-765bb8517bdc,53033,3,57994,Mobile,2026-02-17 22:45:50+00:00
ce388a17-57d5-4085-9030-4337fc4bb1c5,53033,2,78795,Townhome,2026-02-17 22:45:50+00:00
810c67e5-2337-4fe4-8d60-ade5d3e3240b,53033,4,139829,SFH,2026-02-17 22:45:50+00:00
cf3c834e-803b-4795-b4b1-8168d052c3c2,53033,2,75131,Apartment,2026-02-17 22:45:50+00:00
c6767eeb-0548-426e-8a1a-b427fce39990,53033,3,162903,Apartment,2026-02-17 22:45:50+00:00
ef661d27-31a4-41de-aca1-df09e87cb768,53033,2,115628,Apartment,2026-02-17 22:45:50+00:00
aabd5db9-2787-4b76-95e1-c756a46c3c7a,53033,2,56931,Mobile,2026-02-17 22:45:50+00:00
a334fc7f-f64d-4492-98e4-ca5f51322483,53033,3,157356,Townhome,2026-02-17 22:45:50+00:00
1b99b6d1-3946-4396-8dc7-8f0687f29988,53033,2,158294,Townhome,2026-02-17 22:45:50+00:00
d9f11a98-95d5-4096-b0d7-4c2346714812,53033,1,112146,Mobile,2026-02-17 22:45:50+00:00
c9bfdf3b-0b70-4fc6-9ff6-b7d538b169b4,53033,1,106205,Townhome,2026-02-17 22:45:50+00:00
d03ee34a-0d25-4d21-ba18-ff63ccc7f0f7,53033,2,167859,SFH,2026-02-17 22:45:50+00:00
904131fb-c37e-446d-a7c9-94ef39046187,53033,3,89805,Townhome,2026-02-17 22:45:50+00:00
dbd6294c-20e3-43c5-974a-1793ea3c0d99,53033,1,167388,Mobile,2026-02-17 22:45:50+00:00
7c48d32e-4028-49a4-8843-977f5a2fe622,53033,1,93143,Mobile,2026-02-17 22:45:50+00:00
649210d4-0862-4a0e-8f0e-d64dcb36e85d,53033,2,94167,Mobile,2026-02-17 22:45:50+00:00
74d8f7dc-9867-4a1d-a552-647c650d7cbb,53033,4,52722,Other,2026-02-17 22:45:50+00:00
ce496932-b2bd-4a14-93c6-9943febf9b3a,53033,2,42971,Apartment,2026-02-17 22:45:50+00:00
ced22e0f-29ef-4da5-831b-08613f049259,53033,1,122933,Townhome,2026-02-17 22:45:50+00:00
6974c46e-b24e-48a3-a30a-53d4da671330,53033,2,111410,SFH,2026-02-17 22:45:50+00:00
918cacdd-d39d-4862-a7f0-d9083f172c69,53033,1,45528,Apartment,2026-02-17 22:45:50+00:00
bbab1e10-c57a-48bc-9800-6a242aa0e47f,53033,2,148108,Other,2026-02-17 22:45:50+00:00
686ec3a9-b093-4694-bd6b-73fa27932271,53033,2,113334,Mobile,2026-02-17 22:45:50+00:00
8a90c5fb-02a5-4052-89d1-013320616edc,53033,4,162224,SFH,2026-02-17 22:45:50+00:00
b9802c3c-8342-4432-bc43-6f68bf6b715d,53033,3,64870,Other,2026-02-17 22:45:50+00:00
24df9d16-046d-4b54-83c0-e1e097151ec0,53033,2,72444,Apartment,2026-02-17 22:45:50+00:00
fa0b62ab-ab41-4cc2-89af-767fdca605b5,53033,2,44114,Townhome,2026-02-17 22:45:50+00:00
1a4032c2-8e76-48ca-849f-902e02e91ac6,53033,4,129456,Apartment,2026-02-17 22:45:50+00:00
42bf2146-f624-44e7-ac8e-c29764922ac0,53033,3,107330,Other,2026-02-17 22:45:50+00:00
81e386c0-19f8-42ff-bb8a-dd68d8f46451,53033,2,91174,SFH,2026-02-17 22:45:50+00:00
8b3a1e77-78af-474a-ba33-695e7a774ea8,53033,1,9747,SFH,2026-02-17 22:45:50+00:00
70145ed0-8953-45a6-8a58-5d096cd4401c,53033,2,139507,Other,2026-02-17 22:45:50+00:00
cb0f2d56-8dde-4ba0-9e1f-82b21bfbe337,53033,3,126482,Mobile,2026-02-17 22:45:50+00:00
1b984b87-36b2-4050-9454-60ee85b48116,53033,5,105940,Mobile,2026-02-17 22:45:50+00:00
d72f4945-1ec3-45f4-9835-cf601eccbc3a,53033,2,107667,Apartment,2026-02-17 22:45:50+00:00
eed72fdb-97f3-4f4b-bf34-57405e1d5d50,53033,3,50269,Townhome,2026-02-17 22:45:50+00:00
cc911ff7-7e28-40b0-be5c-41f0cf02fbb8,53033,4,80327,Apartment,2026-02-17 22:45:50+00:00
90155c25-b92c-4eee-b8f3-f6a9a6e6a3e1,53033,1,99497,SFH,2026-02-17 22:45:50+00:00
8261c3c1-931f-43e3-981f-1e9f1973cce6,53033,4,143632,Single Family,2026-02-17 22:45:50+00:00
de62261e-9774-48c6-9ebc-15d611f35bd4,53033,2,101495,Townhome,2026-02-17 22:45:50+00:00
974188a5-5bb8-4bc4-9b59-7ab086b932bd,53033,3,118114,Other,2026-02-17 22:45:50+00:00
3725eb9c-9b96-4e97-befb-4c8faff013e9,53033,3,100088,Mobile,2026-02-17 22:45:50+00:00
b8dc9764-dc91-488c-aa54-8307117f8145,53033,4,141398,Apartment,2026-02-17 22:45:50+00:00
09e54ba2-4d67-44ea-bc15-4342b970f601,53033,1,107842,Townhome,2026-02-17 22:45:50+00:00
122e35c0-81c2-4e5b-8920-1fdc5d8e3341,53033,2,134215,Apartment,2026-02-17 22:45:50+00:00
b2e53fda-5a33-4923-b161-92feb4e1f1db,53033,4,95160,SFH,2026-02-17 22:45:50+00:00
e2297436-fbfd-4c3d-9842-9d4292568e46,53033,2,19542,Townhome,2026-02-17 22:45:50+00:00
2bbc6771-1ead-4bac-90ab-c75759d95663,53033,3,195830,Other,2026-02-17 22:45:50+00:00
138efd48-8b15-4cd2-ad25-8599d30ac980,53033,3,101170,Apartment,2026-02-17 22:45:50+00:00
cf780163-94a6-48a5-bec5-6d40252a7d7d,53033,2,154359,Apartment,2026-02-17 22:45:50+00:00
27685ee8-355a-4712-b6ba-530513c556bc,53033,3,130652,Apartment,2026-02-17 22:45:50+00:00
d3f39702-2841-40d4-846f-95f111c2a08e,53033,1,52106,SFH,2026-02-17 22:45:50+00:00
1b0ca61c-50af-43dc-ab85-5415518762bf,53033,2,138931,SFH,2026-02-17 22:45:50+00:00
9ad49d5d-350f-4580-a4f9-8dd8a9eebf3e,53033,1,7683,Other,2026-02-17 22:45:50+00:00
8e6f9051-1215-49d8-8208-bb982fe395e4,53033,3,46841,Other,2026-02-17 22:45:50+00:00
aebb3612-5fcf-4070-9013-01906739d66f,53033,2,201718,Townhome,2026-02-17 22:45:50+00:00
451e9f36-db63-498e-be87-01290cf3d02f,53033,5,119328,SFH,2026-02-17 22:45:50+00:00
f8c95ee9-2028-417a-8a33-5b2528309e52,53033,1,128529,Mobile,2026-02-17 22:45:50+00:00
90cbb628-1d22-4bdf-b930-3b1e67d94a14,53033,4,148359,SFH,2026-02-17 22:45:50+00:00
528e6d5f-d70a-4934-898b-c71207f50da3,53033,6,115674,Townhome,2026-02-17 22:45:50+00:00
e1d208cf-7356-400a-8bb5-38b93ea12ffa,53033,2,46112,Townhome,2026-02-17 22:45:50+00:00
c15c1364-a8e0-42d1-a102-cdcaf0523bfe,53033,1,72890,Townhome,2026-02-17 22:45:50+00:00
0e89c3aa-08fb-483d-9684-b4dc72f11c9c,53033,1,200683,Other,2026-02-17 22:45:50+00:00
e2cf15df-b16b-4bc5-8b1e-1ad75c22c250,53033,1,96957,Other,2026-02-17 22:45:50+00:00
c1b1a640-a090-48ca-bfad-e0485a51d889,53033,2,164993,Mobile,2026-02-17 22:45:50+00:00
c62be1ad-24d8-46dc-8c52-5292fa4f6fab,53033,2,127115,Mobile,2026-02-17 22:45:50+00:00
307b78ae-7a88-433f-bf6d-4d5156d6bfcc,53033,2,56792,SFH,2026-02-17 22:45:50+00:00
ebd04239-dcc2-4968-a502-6dd3e6cd8051,53033,3,76253,Apartment,2026-02-17 22:45:50+00:00
55d26655-d0df-4d34-a35d-70f7efbfb097,53033,1,121300,Mobile,2026-02-17 22:45:50+00:00
99053c85-2983-46dd-b8b2-00396892ea2c,53033,4,140469,SFH,2026-02-17 22:45:50+00:00
6db7dae8-0632-47c2-bcd5-c32ec37dbc88,53033,2,93913,Mobile,2026-02-17 22:45:50+00:00
c4b08d3a-8445-4265-8fbc-700d1bc5301d,53033,1,90099,Other,2026-02-17 22:45:50+00:00
b5e3dc17-04e5-436c-a9d2-2954e6f0a0b5,53033,2,121892,SFH,2026-02-17 22:45:50+00:00
47438731-dc2b-4153-8a7f-e634e8370115,53033,1,129628,Apartment,2026-02-17 22:45:50+00:00
23776e0f-f3df-4fd6-bf56-ab486abf839c,53033,1,135070,Mobile,2026-02-17 22:45:50+00:00
def954d4-0749-4818-a217-7ec26a78a28f,53033,3,147345,SFH,2026-02-17 22:45:50+00:00
07faf08b-4054-4c04-bc1f-51244c7910e2,53033,2,204660,Townhome,2026-02-17 22:45:50+00:00
5295d8ca-46d6-46a5-8473-32a6f4881b4f,53033,2,150221,Other,2026-02-17 22:45:50+00:00
de30d81a-a629-4590-95d1-3414bf60e15f,53033,2,63640,Townhome,2026-02-17 22:45:50+00:00
d993d093-6929-4da8-8413-17342bc422ad,53033,2,175494,Other,2026-02-17 22:45:50+00:00
7a28927f-3e99-426f-979a-a5a35187cdae,53033,2,96375,Other,2026-02-17 22:45:50+00:00
9253178a-42f1-4780-8dfc-2cb04ff711a9,53033,3,79758,Apartment,2026-02-17 22:45:50+00:00
cc0e9266-c65e-45dd-af09-17dcc101a353,53033,6,154046,Other,2026-02-17 22:45:50+00:00
61222bc6-e6b3-482b-be1f-5e711a7e112c,53033,1,148455,Apartment,2026-02-17 22:45:50+00:00
e65c0748-08ee-4f93-9bf5-f159ee2fda82,53033,1,108114,SFH,2026-02-17 22:45:50+00:00
37b35ae7-bd4f-487b-a269-6d475247cb7e,53033,2,119826,SFH,2026-02-17 22:45:50+00:00
2ebafd2c-7ceb-4b17-ba0d-ab5ee132083a,53033,2,140333,Townhome,2026-02-17 22:45:50+00:00
73913143-f5ca-4517-96b2-f8b98963ee65,53033,3,132694,Apartment,2026-02-17 22:45:50+00:00
f9d204df-0ce8-4567-8ece-1ce0b9175502,53033,3,140457,Townhome,2026-02-17 22:45:50+00:00
5067efbb-fc36-4cdc-bc99-0d45a328eaba,53033,1,143730,Townhome,2026-02-17 22:45:50+00:00
6eda3821-26d5-485c-a70b-dbb5dfd107e1,53033,2,63274,Other,2026-02-17 22:45:50+00:00
1ebc244b-76c0-47df-8126-fd74dd2b87ac,53033,3,92634,Mobile,2026-02-17 22:45:50+00:00
e89cc42e-baf8-4a53-969a-17889054ccff,53033,3,136017,Townhome,2026-02-17 22:45:50+00:00
dd90b8bc-b833-4f76-8d63-8a55f93ac3d4,53033,1,11628,Apartment,2026-02-17 22:45:50+00:00
3d3dd25f-c063-4e28-9557-8d8b811051b3,53033,1,154869,Townhome,2026-02-17 22:45:50+00:00
0bb8e352-6f3b-4a08-8474-e8b2087ca352,53033,3,117986,SFH,2026-02-17 22:45:50+00:00
d5671fb6-b54a-4bb5-be0f-b6bd2e90e510,53033,3,138221,Mobile,2026-02-17 22:45:50+00:00
86094408-b7dc-459e-b677-68e0719ac46a,53033,2,171070,Apartment,2026-02-17 22:45:50+00:00
7d40f809-6061-402b-9f9f-553ef3b6401c,53033,5,118930,Mobile,2026-02-17 22:45:50+00:00
73b440b6-df51-4bba-8a8a-b5c6d3a5717f,53033,2,166451,Apartment,2026-02-17 22:45:50+00:00
8a3c29ff-60b1-4364-b7f2-45eaca392b6f,53033,3,151996,Other,2026-02-17 22:45:50+00:00
